BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TOTAL_PURCHASES,PURCHASE_TYPE_RATIO,CREDIT_UTILIZATION,PAYMENT_RATIO,REVOLVER_FLAG,CASH_USAGE_RATIO,ACTIVITY_INDEX
1719.048074,1.0,2115.79,1395.05,720.74,0.0,1.0,0.583333,0.666667,0.0,0.0,34.0,9000.0,4178.274025000001,556.179286,0.0,2115.79,0.6593518257202502,0.19100534153433274,2.588757132926605,1,0.0,35.583333
875.649126,1.0,0.0,0.0,0.0,748.125667,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,860.788124,214.677868,0.0,0.0,0.0,0.7297076043919103,0.9830285869741979,1,50.79193536708065,1.166667
268.82613,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,4178.274025000001,156.159732,0.35714250000000003,0.0,0.0,0.0448043549925326,18.727874459148545,0,50.79193536708065,0.621212
1906.283349,1.0,2715.7250000000004,1058.18,1171.625,0.0,1.0,0.583333,1.0,0.0,0.0,35.0,8000.0,1344.622375,526.831031,0.0,4016.42,0.263463482339132,0.23828541859521432,0.705363331741842,1,0.0,36.583333
2686.595082,1.0,282.52,282.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,5.0,3000.0,3747.500925,1248.460984,0.083333,282.52,0.9999999964604276,0.8955316937014894,1.3948886263929785,1,0.0,6.416667
99.508886,0.7222225000000001,248.72,225.39,23.33,198.923306,0.25,0.166667,0.083333,0.166667,3.0,3.0,1500.0,275.248686,100.780063,0.083333,248.71999999999997,0.9061997390390812,0.06633925728910715,2.7660713962160988,1,0.7997881360574618,3.9696979999999997
1038.573059,1.0,1023.76,855.9,167.86,0.0,0.909091,0.272727,0.818182,0.0,0.0,18.0,1600.0,811.701446,327.262906,0.0,1023.76,0.8360357888215638,0.6491081614693074,0.7815544974756036,1,0.0,19.272727
4943.383447,1.0,0.0,0.0,0.0,2677.463375,0.0,0.0,0.0,0.555555,10.0,0.0,9500.0,1259.720956,1479.53625,0.0,0.0,0.0,0.5977346795160279,0.22184124562555405,1,50.79193536708065,1.666667
788.5958,1.0,2715.7250000000004,1444.5750000000003,179.25,974.547645,0.916667,0.75,0.166667,0.333333,6.0,41.0,7050.0,4178.274025000001,1886.3433455,0.35714250000000003,3858.06,0.9535388249655167,0.11185756026782162,10.300663587986818,1,0.25260043771931995,42.897727
2933.387442,0.727273,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.25,5.0,0.0,6500.0,4178.274025000001,929.334025,0.125,0.0,0.0,0.45129037562287844,3.1763734276679387,1,50.79193536708065,0.977273
1322.005771,1.0,0.0,0.0,0.0,159.292225,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,404.269442,424.156288,0.0,0.0,0.0,0.8813371800791086,0.3058000581861302,1,50.79193536708065,1.25
286.686616,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.083333,2.0,0.0,4000.0,0.0,857.062706,0.0,0.0,0.0,0.0716716539820821,0.0,1,50.79193536708065,0.174242
485.507827,0.875,0.0,0.0,0.0,455.227731,0.0,0.0,0.0,0.125,1.0,0.0,2000.0,794.426157,116.202264,0.0,0.0,0.0,0.24275391337862304,1.6362787810704464,1,50.79193536708065,1.0
216.716507,1.0,0.0,0.0,0.0,810.792285,0.0,0.0,0.0,0.25,3.0,0.0,1800.0,1308.537026,94.70744,0.25,0.0,0.0,0.12039805937755663,6.038012692600233,1,50.79193536708065,1.25
239.446482,0.7222225000000001,0.0,0.0,0.0,698.096182,0.0,0.0,0.0,0.25,8.0,0.0,2000.0,351.850485,181.339692,0.166667,0.0,0.0,0.11972324094013838,1.4694326706815735,1,50.79193536708065,0.886364
91.861479,1.0,939.51,0.0,939.51,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,3000.0,874.020918,180.358798,0.35714250000000003,939.51,0.0,0.03062049298979317,9.514552976938756,0,0.0,12.0
27.716642,0.7222225000000001,0.0,0.0,0.0,480.104401,0.0,0.0,0.0,0.1,1.0,0.0,5000.0,0.0,857.062706,0.0,0.0,0.0,0.005543328398891334,0.0,1,50.79193536708065,0.2
1030.914048,1.0,1083.44,1083.44,0.0,1342.617687,1.0,0.75,0.0,0.333333,5.0,41.0,1200.0,2574.978162,606.739379,0.083333,1083.44,0.9999999990770139,0.8590950392840875,2.497762218390332,1,1.2392173869903107,42.897727
391.755763,1.0,575.72,400.72,175.0,0.0,0.833333,0.416667,0.5,0.0,0.0,13.0,10500.0,1631.594511,269.311255,0.333333,575.72,0.6960327925101911,0.03731007266311333,4.164825794369167,1,0.0,14.416667
126.279615,1.0,1307.52,0.0,1171.625,0.0,1.0,0.0,1.0,0.0,0.0,39.0,6000.0,1491.690159,164.139365,0.35714250000000003,1307.52,0.0,0.021046602496492234,11.812596571405475,0,0.0,40.0
1193.708983,1.0,2715.7250000000004,1444.5750000000003,1171.625,0.0,1.0,0.75,0.75,0.0,0.0,39.0,12500.0,4178.274025000001,1886.3433455,0.0,6643.71,0.7287645004479779,0.09549671863236026,5.400502068266246,1,0.0,40.916667
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.166667,2.0,0.0,7500.0,3688.217452,1752.657115,0.0,0.0,0.0,0.9277653297429646,0.5300503381963338,1,50.79193536708065,1.166667
4943.383447,1.0,0.0,0.0,0.0,419.177619,0.0,0.0,0.0,0.555555,7.0,0.0,6000.0,1495.067426,1886.3433455,0.0,0.0,0.0,0.9942559260009574,0.2506174695405277,1,50.79193536708065,1.583333
1039.256129,1.0,618.75,0.0,618.75,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1700.0,202.137436,262.20484,0.0,618.75,0.0,0.6113271343462782,0.19450203868414995,1,0.0,12.0
94.110539,1.0,1090.19,0.0,1090.19,0.0,1.0,0.0,1.0,0.0,0.0,19.0,7000.0,1174.739824,176.285795,0.35714250000000003,1090.19,0.0,0.01344436271236509,12.482553218799934,0,0.0,20.0
293.118363,1.0,368.91,0.0,368.91,683.536421,0.75,0.0,0.75,0.166667,3.0,18.0,1800.0,1309.489418,195.953485,0.166667,368.91,0.0,0.16284353490953135,4.467442435643506,1,1.8528541355537824,19.166667
2206.463745,1.0,1945.82,521.5,1171.625,194.73579,1.0,0.083333,1.0,0.083333,1.0,41.0,9000.0,819.905846,679.005417,0.0,1945.82,0.2680104016466012,0.24516263830609303,0.3715927114081847,1,0.10007903603618061,42.897727
39.554197,0.7222225000000001,353.9,0.0,353.9,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2500.0,374.472803,85.914125,0.35714250000000003,353.9,0.0,0.01582167879367133,9.46733398563662,1,0.0,6.5454550000000005
237.435762,0.909091,1270.32,1270.32,0.0,438.420213,0.333333,0.333333,0.0,0.166667,2.0,6.0,1800.0,1148.378687,110.252783,0.0,1270.32,0.9999999992127967,0.13190875659338402,4.836586841384968,1,0.34512580503721435,7.409091
38.160715,0.7222225000000001,340.0,0.0,340.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,5000.0,888.221177,146.348596,0.35714250000000003,340.0,0.0,0.007632142998473572,18.727874459148545,0,0.0,6.5454550000000005
28.593511,0.909091,258.32,0.0,258.32,0.0,0.666667,0.0,0.583333,0.0,0.0,10.0,4000.0,307.750161,161.030353,0.166667,258.32,0.0,0.007148377748212906,10.762936745930334,1,0.0,10.909091
1597.679284,1.0,272.4,0.0,272.4,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1550.0,587.710246,1090.811625,0.0,272.4,0.0,1.0307608277220897,0.36785245419264473,1,0.0,17.0
1140.91813,1.0,0.0,0.0,0.0,1531.176754,0.0,0.0,0.0,0.333333,6.0,0.0,1800.0,1336.452403,374.452534,0.0,0.0,0.0,0.6338434052034203,1.17138326290653,1,50.79193536708065,1.333333
1458.775165,1.0,0.0,0.0,0.0,1759.295218,0.0,0.0,0.0,0.333333,10.0,0.0,3500.0,856.740386,379.255051,0.0,0.0,0.0,0.4167929041666306,0.5873011866175407,1,50.79193536708065,1.333333
2.307336,0.7222225000000001,0.0,0.0,0.0,28.443974,0.0,0.0,0.0,0.142857,1.0,0.0,3000.0,0.0,857.062706,0.0,0.0,0.0,0.0007691119997436293,0.0,1,50.79193536708065,0.285714
1173.112709,1.0,823.05,573.05,250.0,1000.869648,0.5,0.25,0.416667,0.25,3.0,11.0,1500.0,2049.345099,266.90291,0.0,823.05,0.6962517457065163,0.7820751388119499,1.7469294139690976,1,1.2160496285571356,12.5
287.817221,1.0,360.0,360.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,112.678222,208.247475,0.0,360.0,0.9999999972222222,0.09593907363468698,0.3914922853365599,1,0.0,2.083333
3.894895,0.727273,182.49,0.0,182.49,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1500.0,201.08824,13.88938,0.0,182.49,0.0,0.002596596664935602,18.727874459148545,1,0.0,11.727273
2377.537394,1.0,0.0,0.0,0.0,2420.59067,0.0,0.0,0.0,0.166667,3.0,0.0,5000.0,533.940153,826.56466,0.0,0.0,0.0,0.47550747870489846,0.22457697368835708,1,50.79193536708065,1.166667
4694.671605,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.5,10.0,0.0,12000.0,4178.274025000001,1075.889659,0.0,0.0,0.0,0.3912226337173981,1.8998620100713384,1,50.79193536708065,1.5
30.072702,0.7222225000000001,461.99,461.99,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,6000.0,945.998757,104.810436,0.35714250000000003,461.99,0.999999997835451,0.0050121169991646465,18.727874459148545,0,0.0,4.787877999999999
44.538702,0.7222225000000001,916.67,0.0,916.67,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,1075.578609,94.762661,0.35714250000000003,916.67,0.0,0.029692467980205018,18.727874459148545,1,0.0,5.5454550000000005
28.349518,0.7222225000000001,235.0,0.0,235.0,0.0,0.25,0.0,0.166667,0.0,0.0,4.0,6000.0,268.128456,67.701929,0.272727,235.0,0.0,0.00472491966587918,9.457954330724272,1,0.0,4.4545449999999995
557.277303,1.0,2715.7250000000004,1444.5750000000003,303.55,0.0,0.833333,0.75,0.25,0.0,0.0,28.0,1500.0,3530.131795,190.985351,0.25,3739.78,0.9188321235690784,0.37151820175232114,6.334605356546155,1,0.0,29.833333
1919.099019,1.0,240.27,102.26,138.01,2116.077457,0.833333,0.083333,0.75,0.555555,10.0,11.0,3200.0,763.674122,744.713817,0.0,240.26999999999998,0.425604526467705,0.599718443250088,0.39793367306289384,1,8.807081400894488,12.666666
4837.835705,0.909091,1283.4,1140.9,142.5,2784.6716350000006,0.818182,0.75,0.090909,0.555555,10.0,34.0,4500.0,4178.274025000001,1886.3433455,0.0,1283.4,0.8889668062264556,1.0750746008722056,1.0729376606490324,1,4.918447524607723,36.727273
226.34624,1.0,2206.74,1444.5750000000003,0.0,0.0,1.0,0.75,0.0,0.0,0.0,24.0,10000.0,1891.000067,204.477134,0.35714250000000003,2206.74,0.9999999995468429,0.022634623997736535,8.354457571928487,0,0.0,26.0
2269.073907,1.0,284.9,284.9,0.0,490.612381,0.166667,0.166667,0.0,0.333333,5.0,6.0,6000.0,559.24901,786.402078,0.0,284.9,0.9999999964899965,0.3781789844369701,0.246465753287398,1,1.722051173316774,7.5
588.618641,1.0,0.0,0.0,0.0,36.769821,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,1386.88202,232.802183,0.083333,0.0,0.0,0.4905155337579037,2.3561639422218636,1,50.79193536708065,1.166667
4943.383447,1.0,2715.7250000000004,1444.5750000000003,1056.34,570.064013,1.0,0.666667,0.916667,0.166667,2.0,39.0,13850.0,2925.020526,1463.588692,0.0,3426.12,0.691680384606587,0.3426696276269018,0.5021163739929053,1,0.16638763757066666,40.833333999999994
2267.664008,1.0,0.0,0.0,0.0,76.590404,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,597.046672,673.465761,0.0,0.0,0.0,0.9070656028371739,0.26328709616169593,1,50.79193536708065,1.083333
2514.170127,0.818182,87.28,87.28,0.0,1863.759832,0.083333,0.083333,0.0,0.333333,6.0,2.0,5000.0,4178.274025000001,767.829781,0.0,87.28,0.9999999885426216,0.5028340252994331,1.8480614085157887,1,21.353801680181007,3.2348480000000004
2354.125834,1.0,2715.7250000000004,1444.5750000000003,1171.625,156.148653,1.0,0.333333,1.0,0.083333,1.0,21.0,10000.0,4178.274025000001,562.102772,0.0,5351.58,0.7147309765125942,0.23541258337645873,1.8914677409332283,1,0.02917804703859831,22.416666
616.570241,0.818182,2715.7250000000004,1444.5750000000003,0.0,0.0,0.5,0.5,0.0,0.0,0.0,13.0,7000.0,4178.274025000001,285.762299,0.2,5788.81,0.9999999998272529,0.08808146298741693,9.554875718442474,1,0.0,14.318182
153.679036,1.0,181.81,0.0,181.81,0.0,0.833333,0.0,0.833333,0.0,0.0,16.0,1500.0,454.857585,183.013235,0.0,181.81,0.0,0.10245269059836486,2.959789401855765,1,0.0,17.0
417.898933,0.9,1735.17,1116.67,618.5,649.936157,0.9,0.3,0.8,0.1,2.0,20.0,2500.0,1892.675483,170.458741,0.125,1735.17,0.6435507756337703,0.16715957313313617,4.529026826854744,1,0.3745662711004879,21.3
810.089776,0.909091,1428.89,1428.89,0.0,0.0,0.181818,0.181818,0.0,0.0,0.0,11.0,2500.0,1576.842421,395.761881,0.0,1428.89,0.999999999300156,0.32403591027038564,1.946503296016782,1,0.0,12.090909
450.746858,1.0,194.1,194.1,0.0,345.734661,0.166667,0.166667,0.0,0.333333,6.0,4.0,600.0,635.073163,389.795498,0.0,194.1,0.9999999948480165,0.7512447620812587,1.4089353044166195,1,1.7812192643935125,5.5
21.441736,0.7222225000000001,197.62,0.0,197.62,0.0,0.5,0.0,0.5,0.0,0.0,6.0,4000.0,398.382513,153.645248,0.35714250000000003,197.62,0.0,0.005360433998659891,18.579768654004106,0,0.0,6.636364
4943.383447,1.0,482.88,325.52,157.36,72.44379,0.75,0.5,0.75,0.083333,1.0,15.0,9500.0,2112.619409,1886.3433455,0.0,482.88,0.6741219336602843,0.9450690866373611,0.23530659664694575,1,0.15002441569328942,16.583333
1669.992809,1.0,91.84,91.84,0.0,1680.871074,0.166667,0.166667,0.0,0.555555,10.0,2.0,4400.0,348.40535,413.727143,0.0,91.84,0.9999999891114985,0.37954382014101273,0.20862685630365077,1,18.302167418312635,3.75
957.010021,1.0,604.8,0.0,604.8,901.754709,1.0,0.0,0.916667,0.083333,3.0,12.0,1000.0,811.45719,926.087148,0.0,604.8,0.0,0.9570100200429901,0.8479087693399306,1,1.4909965401934584,13.083333
249.489629,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.166667,8.0,0.0,6000.0,0.0,857.062706,0.0,0.0,0.0,0.041581604826403065,0.0,1,50.79193536708065,0.34848500000000004
12.886661,0.7222225000000001,1437.15,1399.8,37.35,0.0,0.333333,0.25,0.083333,0.0,0.0,4.0,2700.0,2372.012083,98.767606,0.25,1437.1499999999999,0.9740110628855644,0.0047728374056396905,18.727874459148545,1,0.0,4.613636
1502.517905,1.0,266.64,0.0,266.64,0.0,0.727273,0.0,0.636364,0.0,0.0,8.0,1500.0,318.73308,792.01288,0.0,266.64,0.0,1.0016786026655475,0.21213263331318993,1,0.0,9.0
2287.486277,1.0,0.0,0.0,0.0,2705.094894,0.0,0.0,0.0,0.166667,1.0,0.0,3000.0,341.751466,327.277488,0.0,0.0,0.0,0.7624954254125016,0.1494004441848722,1,50.79193536708065,1.166667
184.890347,0.7222225000000001,1686.86,1444.5750000000003,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,6000.0,3873.506886,127.016328,0.0,1686.86,0.9999999994071825,0.030815057828197486,18.727874459148545,1,0.0,5.7045449999999995
2122.821694,1.0,255.34,199.34,56.0,1331.769584,0.333333,0.166667,0.333333,0.5,7.0,6.0,5000.0,1016.843526,561.912557,0.0,255.34,0.7806845743687453,0.42456433871508714,0.4790056218075348,1,5.215671570393703,7.666667
1097.28593,1.0,0.0,0.0,0.0,37.643261,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,236.375748,259.21298,0.0,0.0,0.0,0.9144049409046625,0.21541855347090927,1,50.79193536708065,1.166667
114.523682,1.0,83.0,83.0,0.0,69.22803,0.166667,0.166667,0.0,0.166667,2.0,3.0,300.0,196.333324,201.615417,0.083333,83.0,0.9999999879518074,0.3817456053941813,1.7143469268273535,1,0.8340726405533417,4.333334000000001
298.779514,0.909091,1205.85,310.97,894.88,0.0,0.666667,0.333333,0.416667,0.0,0.0,12.0,3000.0,378.768909,130.651802,0.0,1205.85,0.2578844796136464,0.09959317130013562,1.2677204760841787,1,0.0,13.242424
2306.698723,0.727273,2715.7250000000004,1444.5750000000003,1171.625,191.652876,0.666667,0.666667,0.333333,0.083333,1.0,41.0,6200.0,4178.274025000001,1310.291574,0.0,12784.51,0.8796637492653481,0.3720481810690245,5.941393328659075,1,0.014991022415799195,42.897727
8.838114,0.7222225000000001,1003.66,586.14,417.52,0.0,0.583333,0.333333,0.25,0.0,0.0,10.0,2500.0,1140.257668,31.497924,0.0,1003.66,0.5840025500826947,0.0035352455985859016,18.727874459148545,1,0.0,10.787878
1710.971649,1.0,2042.5,1000.0,1042.5,0.0,0.833333,0.083333,0.833333,0.0,0.0,12.0,9500.0,1952.923432,387.281405,0.0,2042.5,0.4895960829916298,0.18010227882314714,1.1414119176083366,1,0.0,13.083333
742.730997,1.0,2715.7250000000004,1444.5750000000003,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,3750.0,4178.274025000001,256.82014,0.35714250000000003,6236.639999999999,0.7397733393718776,0.19806159914718358,11.48374074593289,0,0.0,42.897727
1625.118547,1.0,2715.7250000000004,956.83,1171.625,1029.560342,0.916667,0.333333,0.75,0.166667,4.0,40.0,3500.0,763.750978,1125.042573,0.0,2908.35,0.3289941030725346,0.46431958472448015,0.46996631657421706,1,0.35400152720477196,41.5
358.915537,0.727273,0.0,0.0,0.0,709.485501,0.0,0.0,0.0,0.166667,5.0,0.0,6400.0,331.996644,137.43958,0.0,0.0,0.0,0.05608055264748741,0.9249993629420413,1,50.79193536708065,0.89394
1060.420992,1.0,480.22,295.63,184.59,0.0,1.0,0.25,0.916667,0.0,0.0,17.0,4200.0,2398.956105,342.2675,0.0,480.22,0.6156136757827377,0.252481188511314,2.262267647317314,1,0.0,18.25
1047.854274,1.0,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,530.36208,1127.724623,0.0,384.0,0.0,1.0478542729521458,0.5061410662279351,1,0.0,13.0
842.600625,0.909091,0.0,0.0,0.0,679.67338,0.0,0.0,0.0,0.333333,7.0,0.0,1200.0,1901.27932,324.801824,0.090909,0.0,0.0,0.7021671869148607,2.2564418555274135,1,50.79193536708065,1.242424
2344.19277,1.0,0.0,0.0,0.0,1517.268703,0.0,0.0,0.0,0.333333,9.0,0.0,3000.0,681.433652,592.032785,0.0,0.0,0.0,0.7813975897395342,0.2906901089492354,1,50.79193536708065,1.333333
352.736999,1.0,1833.9,1444.5750000000003,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,2500.0,1779.977904,188.774182,0.35714250000000003,1833.9,0.999999999454714,0.1410947995435621,5.04618994888543,1,0.0,7.416667
1643.215639,0.818182,0.0,0.0,0.0,2493.498137,0.0,0.0,0.0,0.363636,9.0,0.0,2500.0,414.951308,1886.3433455,0.0,0.0,0.0,0.6572862553370855,0.25252395236452346,1,50.79193536708065,1.181818
1638.42534,1.0,0.0,0.0,0.0,37.921481,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,459.151425,335.813771,0.0,0.0,0.0,0.9102362994943131,0.2802394552319122,1,50.79193536708065,1.083333
855.571897,0.7222225000000001,71.13,0.0,71.13,1343.021655,0.666667,0.0,0.555556,0.222222,5.0,6.0,1500.0,220.436374,583.820142,0.0,71.13,0.0,0.5703812642864124,0.2576479831973163,1,18.881226432149216,6.888889000000001
2893.897487,1.0,18.0,0.0,18.0,2784.6716350000006,0.083333,0.0,0.083333,0.416667,10.0,1.0,6000.0,483.729934,720.971058,0.0,18.0,0.0,0.4823162477529473,0.1671551725677437,1,50.79193536708065,2.416667
19.766484,0.7222225000000001,197.48,0.0,197.48,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,13850.0,409.933465,164.248292,0.35714250000000003,197.48,0.0,0.001235405249922787,18.727874459148545,0,0.0,4.363636
4943.383447,1.0,1770.57,0.0,1171.625,2784.6716350000006,0.5,0.0,0.416667,0.555555,10.0,9.0,13850.0,4178.274025000001,1886.3433455,0.0,1770.57,0.0,0.8581520657443078,0.32738408172092404,1,4.1930533346927525,10.666667
4943.383447,1.0,230.0,230.0,0.0,1909.594385,0.083333,0.083333,0.0,0.25,3.0,1.0,7000.0,1537.817125,1442.075559,0.0,230.0,0.9999999956521739,0.8321839570239736,0.2639899012603292,1,8.302584246510504,2.333333
753.518771,0.7222225000000001,1737.87,249.12,1171.625,947.957969,1.0,0.083333,1.0,0.083333,1.0,27.0,2500.0,977.188809,313.922409,0.083333,1737.87,0.14334789130179595,0.301407508279437,1.2968340608241675,1,0.545471162086076,27.80303
40.074484,1.0,423.37,423.37,0.0,0.0,1.0,0.75,0.0,0.0,0.0,12.0,7000.0,430.466572,187.954393,0.083333,423.37,0.9999999976379998,0.005724926284896439,10.741661982680501,1,0.0,14.0
765.966137,1.0,1488.82,1402.35,86.47,0.0,0.833333,0.75,0.25,0.0,0.0,24.0,4000.0,1111.593127,181.840836,0.0,1488.82,0.9419204464327987,0.1914915342021271,1.4512301156059721,1,0.0,25.833333
2594.878719,1.0,160.0,160.0,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.25,7.0,3.0,9500.0,851.52967,596.332001,0.0,160.0,0.99999999375,0.27314512828703735,0.3281577915132774,1,19.344875691594527,4.333333
91.655431,0.7222225000000001,1110.01,1110.01,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6000.0,3304.443043,84.471116,0.0,1110.01,0.9999999990991071,0.01527590516412068,18.727874459148545,1,0.0,2.530303
1127.643812,1.0,2715.7250000000004,1444.5750000000003,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,9000.0,4178.274025000001,289.757941,0.35714250000000003,14454.98,0.7232303330254881,0.12529375687496735,11.525485760812664,0,0.0,42.897727
1.874969,0.7222225000000001,433.32,0.0,433.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,238.913827,7.070714,0.0,433.32,0.0,0.0009374844995312578,18.727874459148545,1,0.0,12.363636
4241.864828,1.0,225.08,225.08,0.0,2784.6716350000006,0.090909,0.090909,0.0,0.555555,10.0,2.0,5000.0,2011.126751,1282.428401,0.0,225.08,0.9999999955571353,0.8483729654303253,0.47411382306449257,1,12.630051072374041,4.090909
287.565501,1.0,472.32,375.0,97.32,1785.926136,0.333333,0.166667,0.25,0.416667,5.0,7.0,1000.0,2022.302019,191.073806,0.333333,472.32,0.7939532503515556,0.2875655007124345,7.032491745132906,1,3.781178294839985,8.583334
4943.383447,0.909091,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,6500.0,1255.546074,1542.906309,0.0,0.0,0.0,0.8622088632519678,0.22403032795187905,1,50.79193536708065,1.636364
345.75483,1.0,2715.7250000000004,492.71,1171.625,0.0,1.0,0.166667,1.0,0.0,0.0,36.0,5500.0,3016.560969,189.375956,0.35714250000000003,3125.03,0.15766568635895792,0.06286451453402464,8.72456636477192,0,0.0,37.166667
56.872544,1.0,748.36,748.36,0.0,0.0,1.0,0.75,0.0,0.0,0.0,12.0,4000.0,698.817652,170.77492,0.35714250000000003,748.36,0.9999999986637448,0.014218135996445466,12.287434156498536,0,0.0,14.0
471.104779,1.0,0.0,0.0,0.0,58.192353,0.0,0.0,0.0,0.25,3.0,0.0,500.0,165.27161,190.841988,0.0,0.0,0.0,0.9422095561155809,0.3508170942353843,1,50.79193536708065,1.25
11.944853,0.7222225000000001,88.93,88.93,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2750.0,430.507379,154.067397,0.0,88.93,0.9999999887552009,0.004343582907511425,18.727874459148545,1,0.0,1.2651510000000001
4276.929643,1.0,298.0,298.0,0.0,2784.6716350000006,0.166667,0.166667,0.0,0.333333,10.0,2.0,8000.0,969.689869,1336.9578,0.0,298.0,0.9999999966442953,0.534616205308173,0.22672570037722134,1,25.622889481131242,3.5
1768.589163,1.0,63.7,63.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,750.927612,379.079339,0.0,63.7,0.9999999843014131,0.8842945810578527,0.42459132244236675,1,0.0,2.083333
714.813335,1.0,1110.42,0.0,1110.42,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2200.0,4178.274025000001,1886.3433455,0.083333,1110.42,0.0,0.32491515212503863,6.01123133214739,1,0.0,7.0
1222.745469,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.083333,1.0,0.0,6000.0,4178.274025000001,1261.125201,0.333333,0.0,0.0,0.20379091146603484,12.957464778013039,1,50.79193536708065,0.446969
70.794108,0.909091,0.0,0.0,0.0,211.854586,0.0,0.0,0.0,0.181818,2.0,0.0,150.0,699.292482,599.5493,0.0,0.0,0.0,0.4719607168535952,9.877834354833112,1,50.79193536708065,1.090909
67.72881,1.0,869.48,685.79,183.69,0.0,0.916667,0.75,0.666667,0.0,0.0,20.0,3000.0,824.557797,175.239392,0.35714250000000003,869.48,0.7887357952008834,0.022576269992474578,12.174402367701394,0,0.0,21.833333
1455.904478,0.818182,149.0,149.0,0.0,1991.844526,0.083333,0.083333,0.0,0.333333,7.0,1.0,2200.0,2326.985125,1115.444711,0.0,149.0,0.9999999932885907,0.661774762426466,1.5983089265569874,1,13.368083977395411,2.234848
309.491763,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.25,6.0,0.0,4000.0,4178.274025000001,116.705952,0.333333,0.0,0.0,0.07737294073065676,17.333839568667813,1,50.79193536708065,0.704545
635.48213,1.0,1481.24,1160.26,320.98,0.0,1.0,0.454545,0.545455,0.0,0.0,21.0,6000.0,805.516282,219.717476,0.181818,1481.24,0.7833031778892663,0.10591368831568104,1.2675671631119398,1,0.0,22.454545
2475.507619,1.0,569.85,233.04,336.81,1909.470528,0.666667,0.083333,0.583333,0.25,3.0,14.0,5000.0,672.048823,658.657911,0.0,569.85,0.4089497228938322,0.49510152370097965,0.27147919787053615,1,3.350830086249311,15.333333
4943.383447,1.0,2552.1,1444.5750000000003,472.09,377.85546,1.0,0.75,0.833333,0.083333,1.0,41.0,9000.0,1850.332531,1886.3433455,0.0,2552.1000000000004,0.8150190036381729,0.7751495710249833,0.26522946161251837,1,0.1480566826738542,42.897727
3767.546906,1.0,2715.7250000000004,1444.5750000000003,1171.625,1841.555758,1.0,0.75,1.0,0.083333,1.0,30.0,9000.0,4061.59893,1007.691447,0.0,3545.56,0.46631843757648483,0.41861632284237593,1.0780486694017424,1,0.5193977136138163,31.833333
