BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,TOTAL_PURCHASES,PURCHASE_TYPE_RATIO,CREDIT_UTILIZATION,PAYMENT_RATIO,REVOLVER_FLAG,CASH_USAGE_RATIO,ACTIVITY_INDEX,Cluster
4802.507595,1.0,0.0,0.0,0.0,286.576749,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,986.609534,1852.577516,0.0,12,0.0,0.0,0.9605015188078996,0.2054363297252762,1,50.79193536708065,1.083333,0
1724.945864,1.0,2075.18,1444.5750000000005,233.48,0.0,0.916667,0.75,0.416667,0.0,0.0,25.0,8500.0,3792.747568,451.651522,0.0,12,2075.18,0.8874892776108632,0.202934807505537,2.19876324524538,1,0.0,26.916667,0
3421.570645,1.0,0.0,0.0,0.0,287.27997,0.0,0.0,0.0,0.083333,1.0,0.0,8500.0,1387.841466,801.652585,0.0,12,0.0,0.0,0.402537722893819,0.4056153181061632,1,50.79193536708065,1.083333,0
99.029726,1.0,1496.87,429.27,1067.6,0.0,0.916667,0.333333,0.833333,0.0,0.0,41.0,5000.0,1760.086698,164.9079,0.3571425,12,1496.87,0.2867784107592653,0.0198059451960388,17.773316672881467,1,0.0,42.897727,1
4353.46553,1.0,0.0,0.0,0.0,301.200047,0.0,0.0,0.0,0.25,3.0,0.0,4650.0,984.37305,1886.3433455,0.0,12,0.0,0.0,0.9362291460352196,0.2261125172556235,1,50.79193536708065,1.25,1
4506.159773,1.0,1948.25,546.35,1171.625,1870.142289,1.0,0.25,1.0,0.083333,2.0,27.0,11500.0,2398.862474,1166.102556,0.0,12,1948.25,0.2804311560218497,0.3918399802267965,0.5323518459867197,1,0.9599087838008936,28.333333,0
231.089583,1.0,1547.92,1444.5750000000005,0.0,0.0,1.0,0.75,0.0,0.0,0.0,12.0,9000.0,1230.772375,196.595495,0.333333,12,1547.92,0.9999999993539715,0.0256766203304803,5.325953483909513,1,0.0,14.0,0
4943.383447,1.0,271.4,204.0,67.4,1013.616077,0.583333,0.166667,0.333333,0.333333,7.0,7.0,10000.0,1328.030861,1215.223154,0.0,12,271.4,0.7516580665008915,0.5199213535480078,0.2554291820386141,1,3.734768140255092,8.5,0
460.644885,1.0,805.42,805.42,0.0,1916.483068,0.5,0.5,0.0,0.166667,4.0,6.0,7000.0,708.479385,190.005996,0.285714,12,805.42,0.9999999987584116,0.0658064121334562,1.538016390786546,1,2.3794828358130133,7.666667,0
421.796337,1.0,2715.7250000000004,1444.5750000000005,1125.0,0.0,1.0,0.75,0.666667,0.0,0.0,41.0,4500.0,2684.86037,169.599243,0.25,12,2748.74,0.5907215667575976,0.0937325193125038,6.365300331270301,1,0.0,42.897727,1
137.864267,0.7222225000000001,237.24,0.0,237.24,1113.534935,1.0,0.0,1.0,0.083333,2.0,12.0,1200.0,1232.901419,109.853069,0.0,12,237.24,0.0,0.1148868890709275,8.942864143738825,1,4.693706501038161,12.35606,1
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.75,0.916667,0.0,0.0,41.0,6000.0,2816.619335,1886.3433455,0.0,12,5899.35,0.6326934322200423,0.8960563971839905,0.5238917518395747,1,0.0,42.897727,2
2557.241228,1.0,2131.06,749.47,1171.625,0.0,0.916667,0.5,0.833333,0.0,0.0,41.0,5000.0,0.0,857.062706,0.0,12,2131.06,0.3516888307454089,0.5114482454977103,0.0,1,0.0,42.897727,1
3971.701463,1.0,721.51,175.0,546.51,0.0,0.916667,0.083333,1.0,0.0,0.0,41.0,13500.0,1169.633242,1354.544785,0.0,12,721.51,0.2425468805109466,0.2942001083485777,0.2944917317179306,1,0.0,42.897727,0
2454.552939,1.0,461.32,24.0,437.32,0.0,0.416667,0.083333,0.333333,0.0,0.0,6.0,8000.0,1010.442597,681.475934,0.0,12,461.32,0.0520246248763881,0.3068191173366476,0.4116605433655874,1,0.0,7.083333,0
4943.383447,1.0,0.0,0.0,0.0,2772.592928,0.0,0.0,0.0,0.083333,2.0,0.0,13850.0,2353.936879,1886.3433455,0.0,12,0.0,0.0,0.4968619628858935,0.2707204189984147,1,50.79193536708065,1.083333,0
2682.407264,1.0,315.5,315.5,0.0,2784.6716350000006,0.25,0.25,0.0,0.555555,10.0,4.0,6000.0,1617.804094,907.05151,0.1,12,315.5,0.999999996830428,0.4470678772588219,0.6031165047564097,1,21.0121096386304,6.083333,0
3358.724054,1.0,328.0,328.0,0.0,2784.6716350000006,0.166667,0.166667,0.0,0.555555,10.0,2.0,5000.0,4178.274025000001,1653.896679,0.166667,12,328.0,0.9999999969512195,0.671744810665651,1.9944813343708885,1,25.661142409569685,3.75,0
196.967268,1.0,1915.07,1444.5750000000005,106.82,0.0,1.0,0.75,0.833333,0.0,0.0,41.0,7500.0,1776.394323,175.483698,0.3571425,12,1915.07,0.944221359561676,0.0262623023964983,9.018728502551356,0,0.0,42.897727,0
817.953789,1.0,0.0,0.0,0.0,1285.120888,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,1213.585489,285.414868,0.0,12,0.0,0.0,0.545302525636465,1.4836846577848857,1,50.79193536708065,1.25,1
0.0,0.7222225000000001,0.0,0.0,0.0,181.64979,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,1140.957855,857.062706,0.0,12,0.0,0.0,0.0,18.727874459148545,1,50.79193536708065,0.083333,1
3702.768802,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.5,9.0,0.0,6000.0,2617.067343,786.162283,0.0,12,0.0,0.0,0.6171281335638119,0.7067865919361859,1,50.79193536708065,1.5,0
73.876478,1.0,600.0,0.0,600.0,0.0,0.666667,0.0,0.666667,0.0,0.0,12.0,3000.0,574.321262,165.586015,0.3571425,12,600.0,0.0,0.0246254926584581,7.774074641537803,0,0.0,13.0,1
241.032979,1.0,0.0,0.0,0.0,642.862505,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,915.454305,195.162256,0.083333,12,0.0,0.0,0.1606886525595409,3.798045831736387,1,50.79193536708065,1.083333,1
187.204739,1.0,2715.7250000000004,1444.5750000000005,250.04,0.0,1.0,0.75,0.5,0.0,0.0,19.0,6000.0,2078.813618,163.082736,0.3571425,12,2816.01,0.9112077013536146,0.0312007898281331,11.104492428984438,0,0.0,21.0,0
379.542951,0.7222225000000001,0.0,0.0,0.0,925.399531,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,2651.530544,190.383316,0.166667,12,0.0,0.0,0.2530286338313142,6.986114562338125,1,50.79193536708065,0.628788,1
647.166042,1.0,369.49,0.0,369.49,0.0,0.583333,0.0,0.5,0.0,0.0,9.0,12500.0,738.346676,245.989844,0.0,12,369.49,0.0,0.0517732833558581,1.1408921774964018,1,0.0,10.0,0
78.114579,0.818182,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.083333,2.0,0.0,13850.0,4178.274025000001,16.95009,0.142857,12,0.0,0.0,0.0052076385996528,18.727874459148545,1,50.79193536708065,0.901515,0
136.839366,0.7222225000000001,1133.54,1133.54,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,13850.0,4178.274025000001,234.303131,0.3571425,12,1133.54,0.9999999991178078,0.0082932949085882,18.727874459148545,1,0.0,4.886364,0
4858.92532,1.0,2715.7250000000004,1444.5750000000005,1171.625,2784.6716350000006,0.833333,0.5,0.666667,0.083333,1.0,41.0,9000.0,4178.274025000001,1886.3433455,0.0,12,9282.12,0.170096917496208,0.5398805910511244,3.462203129011621,1,0.4790351297463256,42.897727,2
952.419564,1.0,283.8,0.0,283.8,0.0,0.75,0.0,0.75,0.0,0.0,11.0,1000.0,611.487872,607.283816,0.0,12,283.8,0.0,0.9524195630475804,0.6420362353644006,1,0.0,12.0,1
70.392491,1.0,1008.56,180.0,828.56,0.0,1.0,0.166667,0.916667,0.0,0.0,14.0,6000.0,1321.09625,151.452457,0.3571425,12,1008.56,0.1784722771293009,0.0117320818313779,18.727874459148545,0,0.0,15.166667,0
4252.504676,1.0,2172.77,1444.5750000000005,681.04,0.0,1.0,0.75,1.0,0.0,0.0,41.0,11000.0,1425.671686,1217.875041,0.0,12,2172.77,0.6865567912450206,0.3865913341466734,0.3352545838951937,1,0.0,42.897727,0
1282.087245,1.0,0.0,0.0,0.0,200.865502,0.0,0.0,0.0,0.181818,2.0,0.0,1500.0,246.329361,575.063465,0.0,11,0.0,0.0,0.8547248294301834,0.1921315119298831,1,50.79193536708065,1.181818,1
26.547229,0.7222225000000001,224.56,0.0,224.56,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,3000.0,264.390903,167.672071,0.3571425,12,224.56,0.0,0.0088490763303836,9.959265166271583,0,0.0,7.636364,1
285.645503,1.0,1265.24,893.54,371.7,0.0,0.833333,0.5,0.5,0.0,0.0,24.0,7000.0,1791.285108,197.065604,0.083333,12,1265.24,0.7062217439329915,0.0408065004227419,6.2710075352700105,1,0.0,25.5,0
2033.538173,1.0,929.25,297.51,631.74,1567.042271,1.0,0.25,1.0,0.083333,1.0,20.0,3500.0,1291.31841,1843.752247,0.0,12,929.25,0.320161420155866,0.5810109064054254,0.6350106560625599,1,1.6863516484408376,21.333333,1
2525.425787,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.090909,2.0,0.0,3000.0,683.769908,750.741405,0.0,11,0.0,0.0,0.8418085953860639,0.2707543065605221,1,50.79193536708065,1.090909,1
18.354425,0.777778,256.5,0.0,256.5,0.0,0.666667,0.0,0.555556,0.0,0.0,6.0,2000.0,306.969886,109.781933,0.3571425,9,256.5,0.0,0.0091772124954113,16.72457019358709,0,0.0,6.777778,1
2571.311375,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,3000.0,4178.274025000001,583.336071,0.1,12,0.0,0.0,0.8571037913809655,1.7554023927750084,1,50.79193536708065,1.583333,1
3252.763399,0.833333,230.0,74.0,156.0,2784.6716350000006,0.833333,0.166667,0.666667,0.333333,5.0,11.0,4500.0,567.149683,953.566574,0.0,6,230.0,0.3217391290359168,0.7228363107282585,0.1743593410452171,1,19.55341262802864,12.333333,1
817.439653,1.0,1091.0,1091.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2600.0,766.573245,292.103091,0.0,12,1091.0,0.9999999990834096,0.3143998664175385,0.9377734995469158,1,0.0,2.083333,1
426.442669,1.0,0.0,0.0,0.0,1619.692655,0.0,0.0,0.0,0.333333,7.0,0.0,9000.0,4178.274025000001,307.538576,0.2,12,0.0,0.0,0.047382518772513,14.705314531493764,1,50.79193536708065,1.333333,0
212.282538,0.7222225000000001,1698.9,1444.5750000000005,0.0,0.0,0.25,0.25,0.0,0.0,0.0,10.0,3000.0,2865.759368,191.098681,0.3571425,12,1698.9,0.9999999994113836,0.070760845976413,13.499741342362595,0,0.0,10.795455,1
3298.236901,1.0,385.0,385.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,7100.0,911.237387,785.033485,0.0,12,385.0,0.9999999974025974,0.464540408526121,0.2762801502970995,1,0.0,2.083333,0
2759.801583,1.0,0.0,0.0,0.0,1063.852745,0.0,0.0,0.0,0.333333,6.0,0.0,3000.0,665.168762,656.712649,0.0,12,0.0,0.0,0.9199338606933554,0.2410205015666083,1,50.79193536708065,1.333333,1
44.192011,0.7222225000000001,356.0,356.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,13850.0,836.690499,205.907225,0.0,12,356.0,0.9999999971910112,0.0026783036968073,18.727874459148545,1,0.0,2.621212,0
405.234722,1.0,916.04,916.04,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,14.0,500.0,628.237735,202.203675,0.083333,12,916.04,0.9999999989083446,0.810469442379061,1.5503057841368646,1,0.0,15.416667,1
4663.032241,1.0,1325.31,1325.31,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,4500.0,2064.110786,1886.3433455,0.0,12,1325.31,0.9999999992454596,1.0362293866586156,0.4426541955701107,1,0.0,6.333333,0
209.490297,1.0,1956.6,0.0,1171.625,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,1800.384664,177.881873,0.3571425,12,1956.6,0.0,0.0523725742369068,8.594119542471605,0,0.0,13.0,1
70.963378,1.0,759.73,432.37,327.36,0.0,1.0,0.75,0.916667,0.0,0.0,25.0,7800.0,691.394748,181.926756,0.3571425,12,759.73,0.5691100778314532,0.0090978689731925,9.742979516237524,0,0.0,27.0,0
1024.990375,1.0,0.0,0.0,0.0,58.443227,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,291.517362,311.113799,0.0,12,0.0,0.0,0.8541586451215345,0.2844098528394377,1,50.79193536708065,1.166667,1
134.581135,0.7222225000000001,2300.42,1444.5750000000005,207.0,0.0,0.583333,0.5,0.25,0.0,0.0,13.0,6000.0,3251.065775,154.277109,0.3571425,12,2300.42,0.9100164313864354,0.0224301891629283,18.727874459148545,0,0.0,14.136364,0
16.179446,0.7222225000000001,80.0,0.0,80.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,5000.0,140.010501,69.870393,0.0,12,80.0,0.0,0.0032358891993528,8.653602375903207,1,0.0,2.272727,1
2791.930619,1.0,231.52,0.0,231.52,0.0,0.5,0.0,0.5,0.0,0.0,6.0,3000.0,1828.411354,1109.449182,0.0,12,231.52,0.0,0.9306435393564524,0.654891400560663,1,0.0,7.0,1
293.614532,0.857143,839.61,839.61,0.0,2018.794348,0.714286,0.714286,0.0,0.555555,10.0,11.0,3000.0,2585.110269,102.177146,0.3571425,7,839.61,0.9999999988089708,0.0978715106340428,8.804435674851284,0,2.404442950412164,13.428572,1
1.470582,0.7222225000000001,0.0,0.0,0.0,18.149946,0.0,0.0,0.0,0.083333,1.0,0.0,9000.0,81.65922,60.080498,0.3571425,12,0.0,0.0,0.0001633979999818,18.727874459148545,0,50.79193536708065,0.35606,0
1.816814,0.7222225000000001,21.05,0.0,21.05,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,2900.0,243.137299,112.019269,0.0,12,21.05,0.0,0.0006264875859908,18.727874459148545,1,0.0,1.090909,1
1674.490411,1.0,421.71,334.94,86.77,0.0,0.5,0.5,0.166667,0.0,0.0,11.0,1700.0,790.338065,691.969013,0.0,12,421.71,0.7942424870307973,0.9849943588323562,0.4719872143406456,1,0.0,12.5,1
1539.375352,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,420.283303,450.302969,0.0,12,100.0,0.9999999900000002,0.5131251171622917,0.2730219775059631,1,0.0,2.083333,1
1676.218891,1.0,0.0,0.0,0.0,774.229185,0.0,0.0,0.0,0.416667,8.0,0.0,1800.0,477.308046,487.840515,0.0,12,0.0,0.0,0.9312327167048706,0.2847528137751116,1,50.79193536708065,1.416667,1
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.166667,3.0,0.0,13850.0,4178.274025000001,1710.932637,0.0,12,0.0,0.0,0.3878489978117861,0.8598046619048731,1,50.79193536708065,1.166667,0
2255.261218,1.0,0.0,0.0,0.0,550.830512,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,582.88501,782.752094,0.0,12,0.0,0.0,0.9021044868391584,0.2584556525378712,1,50.79193536708065,1.166667,1
1325.445684,0.818182,0.0,0.0,0.0,1895.470431,0.0,0.0,0.0,0.083333,1.0,0.0,4500.0,187.108587,566.078539,0.0,12,0.0,0.0,0.2945434852678792,0.1411665442933634,1,50.79193536708065,0.901515,1
2361.237383,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.416667,10.0,0.0,3000.0,3284.30732,996.558096,0.083333,12,0.0,0.0,0.7870791274043071,1.390926360159644,1,50.79193536708065,1.416667,1
1049.603233,1.0,0.0,0.0,0.0,438.384856,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,221.394099,276.752949,0.0,12,0.0,0.0,0.6997354882001763,0.2109312279424626,1,50.79193536708065,1.083333,1
313.360445,0.818182,1031.91,1031.91,0.0,0.0,0.5,0.5,0.0,0.0,0.0,10.0,3000.0,2534.336507,121.667988,0.111111,12,1031.91,0.9999999990309232,0.1044534816318488,8.087608182048605,1,0.0,11.318182,1
382.159579,0.7222225000000001,287.68,165.0,122.68,0.0,0.416667,0.083333,0.416667,0.0,0.0,6.0,2500.0,1879.689693,139.703904,0.0,12,287.68,0.5735539468383136,0.1528638315388544,4.918598908340856,1,0.0,6.446968999999999,1
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.25,5.0,0.0,11500.0,2367.28451,1863.527533,0.0,12,0.0,0.0,0.6389005188140087,0.3221954292551298,1,50.79193536708065,1.25,0
58.281306,0.7222225000000001,0.0,0.0,0.0,470.095785,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,150.567116,190.032581,0.0,12,0.0,0.0,0.0582813059417186,2.5834546915703176,1,50.79193536708065,0.446969,1
882.423211,1.0,288.75,270.0,18.75,0.0,0.166667,0.083333,0.083333,0.0,0.0,3.0,1000.0,450.107573,400.171096,0.0,12,288.75,0.935064931826615,0.8824232101175769,0.510081293056466,1,0.0,4.083333,1
788.618659,1.0,2053.78,1094.91,958.87,0.0,0.916667,0.25,0.833333,0.0,0.0,15.0,2500.0,1875.180759,239.173819,0.0,12,2053.78,0.5331194185681429,0.315447463473821,2.3778041962638827,1,0.0,16.25,1
21.849058,1.0,256.11,0.0,256.11,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,2500.0,282.902137,169.325906,0.3571425,12,256.11,0.0,0.0087396231965041,12.94802384853279,0,0.0,12.0,1
4943.383447,1.0,1051.43,174.48,876.95,2784.6716350000006,0.75,0.083333,0.75,0.333333,10.0,12.0,7500.0,3756.694846,1886.3433455,0.0,12,1051.43,0.1659454265467549,0.93042475414261,0.5383483659098712,1,4.894619057954766,13.416666,0
1204.187686,1.0,674.85,226.96,447.89,0.0,0.833333,0.166667,0.75,0.0,0.0,11.0,7500.0,741.851507,285.994556,0.0,12,674.85,0.3363117724882392,0.1605583581119255,0.6160597014973463,1,0.0,12.166667,0
1711.589245,1.0,1659.26,1152.26,507.0,0.0,0.833333,0.25,0.583333,0.0,0.0,13.0,6500.0,774.909705,545.130096,0.0,12,1659.26,0.6944421002769655,0.2633214222671813,0.4527427984319083,1,0.0,14.25,0
869.947607,1.0,0.0,0.0,0.0,875.275758,0.0,0.0,0.0,0.25,4.0,0.0,3000.0,284.200413,351.686512,0.0,12,0.0,0.0,0.2899825355700058,0.3266868146845919,1,50.79193536708065,1.25,1
1409.206763,1.0,143.5,143.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,432.361276,300.764907,0.0,12,143.5,0.999999993031359,0.4697355875100881,0.3068118086325052,1,0.0,2.083333,1
1034.243518,1.0,0.0,0.0,0.0,1534.856631,0.0,0.0,0.0,0.555555,10.0,0.0,1500.0,1716.353133,260.391952,0.125,8,0.0,0.0,0.6894956782070029,1.6595251519289431,1,50.79193536708065,1.75,1
603.62806,1.0,60.0,60.0,0.0,54.866583,0.083333,0.083333,0.0,0.166667,2.0,1.0,1200.0,1543.263552,317.838364,0.083333,12,60.0,0.9999999833333336,0.5030233829141472,2.55664647107915,1,0.9144430347592828,2.25,1
438.429112,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.416667,0.916667,0.0,0.0,35.0,5500.0,4178.274025000001,186.28407,0.3571425,12,5044.36,0.5978082451296481,0.0797143839855064,10.472431430437425,0,0.0,36.416667,2
0.859447,0.7222225000000001,23.0,23.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,0.0,857.062706,0.0,12,23.0,0.999999956521741,0.0002864823332378,0.0,1,0.0,1.537878,1
1163.614769,1.0,0.0,0.0,0.0,79.975453,0.0,0.0,0.0,0.25,3.0,0.0,1200.0,282.300835,601.62523,0.0,12,0.0,0.0,0.9696789733586008,0.2426067821397626,1,50.79193536708065,1.25,1
2683.935652,1.0,0.0,0.0,0.0,2780.106659,0.0,0.0,0.0,0.25,5.0,0.0,4500.0,424.014365,1123.7209,0.0,12,0.0,0.0,0.5964301447563488,0.157982313967197,1,50.79193536708065,1.25,1
552.464447,0.818182,1866.81,1075.17,791.64,0.0,0.666667,0.25,0.583333,0.0,0.0,35.0,3000.0,3158.4173,481.438547,0.111111,12,1866.81,0.5759397043213077,0.1841548156052817,5.716960270355714,1,0.0,36.068182,1
4943.383447,1.0,2715.7250000000004,0.0,1171.625,0.0,1.0,0.0,1.0,0.0,0.0,41.0,6000.0,4178.274025000001,1886.3433455,0.0,12,6508.08,0.0,1.1386851853102191,1.2016953111573765,1,0.0,42.897727,2
1155.692527,1.0,981.2,326.2,655.0,0.0,0.583333,0.166667,0.416667,0.0,0.0,12.0,1200.0,1279.911936,1176.743934,0.0,12,981.2,0.3324500608107928,0.9630771050307688,1.1074848240257895,1,0.0,13.166667,1
375.583779,0.818182,1567.4,1444.5750000000005,0.0,830.455855,0.583333,0.583333,0.0,0.083333,1.0,14.0,2500.0,2695.75854,188.250177,0.3571425,12,1567.4,0.9999999993620008,0.1502335115399066,7.1775158661005,0,0.5298301993557291,15.484848,1
4943.383447,1.0,281.71,8.9,272.81,2710.679764,0.416667,0.083333,0.333333,0.555555,10.0,9.0,13850.0,3464.441992,1886.3433455,0.0,12,281.71,0.0315927725973775,0.755052949688916,0.2480185459262537,1,9.622234760490452,10.75,0
1847.255047,1.0,186.33,117.58,68.75,0.0,0.666667,0.25,0.416667,0.0,0.0,8.0,2000.0,494.841702,575.035999,0.0,12,186.33,0.6310309631780661,0.9236275230381864,0.267879469343315,1,0.0,9.25,1
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,8000.0,4178.274025000001,1886.3433455,0.0,12,0.0,0.0,0.8286306326464211,1.5262698328107591,1,50.79193536708065,1.833333,0
1495.080484,1.0,2323.5,1444.5750000000005,240.98,0.0,0.916667,0.75,0.333333,0.0,0.0,34.0,8500.0,2326.318039,431.826129,0.0,12,2323.5,0.8962857753835655,0.1758918216263656,1.5559818099023612,1,0.0,35.916667,0
2255.408224,0.909091,0.0,0.0,0.0,2705.839993,0.0,0.0,0.0,0.181818,3.0,0.0,3000.0,504.262605,569.631323,0.0,11,0.0,0.0,0.7518027410827324,0.2235793056930969,1,50.79193536708065,1.090909,1
1539.42247,1.0,0.0,0.0,0.0,1156.434609,0.0,0.0,0.0,0.083333,4.0,0.0,3500.0,369.04434,475.102035,0.0,12,0.0,0.0,0.4398349913029043,0.2397290847393379,1,50.79193536708065,1.083333,1
3035.951276,1.0,0.0,0.0,0.0,711.169986,0.0,0.0,0.0,0.555555,10.0,0.0,6000.0,710.84163,701.869995,0.0,12,0.0,0.0,0.5059918792490012,0.2341413168864897,1,50.79193536708065,1.666667,0
105.069311,1.0,1344.87,1344.87,0.0,0.0,0.916667,0.75,0.0,0.0,0.0,12.0,1700.0,1461.200691,176.308343,0.25,12,1344.87,0.9999999992564336,0.0618054770224673,13.907016836657313,1,0.0,13.916667,1
2446.709596,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.25,6.0,0.0,5000.0,4178.274025000001,696.156899,0.0,12,0.0,0.0,0.4893419191021316,2.3277778212761064,1,50.79193536708065,1.25,0
295.374207,0.909091,0.0,0.0,0.0,2032.983385,0.0,0.0,0.0,0.25,4.0,0.0,1200.0,2781.869782,174.631958,0.0,12,0.0,0.0,0.246145172294879,9.418120156246005,1,50.79193536708065,1.159091,1
822.755885,1.0,531.14,359.24,171.9,0.0,1.0,0.428571,0.571429,0.0,0.0,10.0,3000.0,267.707871,117.131173,0.0,7,531.14,0.6763565148993552,0.2742519615752494,0.3253794662005007,1,0.0,11.428571,1
4433.582508,1.0,0.0,0.0,0.0,1434.153185,0.0,0.0,0.0,0.416667,9.0,0.0,5500.0,4178.274025000001,1209.064809,0.083333,12,0.0,0.0,0.8061059103988899,1.534098848322572,1,50.79193536708065,1.416667,0
2785.584338,1.0,0.0,0.0,0.0,144.330518,0.0,0.0,0.0,0.1,1.0,0.0,3000.0,446.776969,733.62973,0.0,10,0.0,0.0,0.9285281123571574,0.1603889578013599,1,50.79193536708065,1.1,1
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,0.833333,0.333333,0.666667,0.0,0.0,41.0,13850.0,2190.466875,1886.3433455,0.0,12,10166.69,0.3245894189431773,0.7226220706626698,0.2165197078366766,1,0.0,42.897727,2
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.555555,10.0,0.0,13000.0,2031.387858,1886.3433455,0.0,12,0.0,0.0,0.7262151211749066,0.2151712349092383,1,50.79193536708065,1.666667,0
1435.975897,1.0,418.56,418.56,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,2150.0,950.209773,466.163755,0.0,12,418.56,0.9999999976108562,0.6678957657358625,0.6617170763962223,1,0.0,5.333333,1
1160.514847,1.0,2715.7250000000004,664.0,1171.625,0.0,1.0,0.083333,1.0,0.0,0.0,41.0,3000.0,3312.651656,310.179028,0.083333,12,3726.79,0.1781694165278512,0.3868382822043872,2.8544672752002564,1,0.0,42.897727,1
634.759973,1.0,19.91,0.0,19.91,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,6000.0,610.491342,246.804668,0.0,12,19.91,0.0,0.1057933288157011,0.9617672301435946,1,0.0,2.0,1
45.785125,0.7222225000000001,12.0,0.0,12.0,166.160258,1.0,0.0,0.916667,0.083333,3.0,12.0,1200.0,39.556692,46.550149,0.0,12,12.0,0.0,0.0381542708015381,0.8639638121777802,1,13.846687012776083,12.719697,1
968.504914,1.0,257.71,45.65,212.06,0.0,0.166667,0.083333,0.166667,0.0,0.0,4.0,1000.0,623.314494,842.242726,0.0,12,257.71,0.1771370913928947,0.9685049130314952,0.6435842341595138,1,0.0,5.083333,1
200.806352,1.0,1957.45,1444.5750000000005,158.31,0.0,1.0,0.75,0.166667,0.0,0.0,41.0,6000.0,1934.825977,193.934077,0.3571425,12,1957.45,0.9191243705233214,0.0334677253277553,9.635282689487418,0,0.0,42.897727,0
1634.559235,1.0,1062.94,1006.18,56.76,0.0,0.583333,0.5,0.166667,0.0,0.0,15.0,1800.0,584.660133,1332.692469,0.0,12,1062.94,0.9466009361331768,0.9080884633843952,0.3576867207521624,1,0.0,16.5,1
1839.926709,1.0,487.75,0.0,487.75,266.614527,0.5,0.0,0.416667,0.083333,1.0,9.0,3500.0,791.115227,385.482464,0.0,12,487.75,0.0,0.5256933452783734,0.4299710541187806,1,0.5466212741227652,10.083333,1
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,1074.347669,1.0,0.75,1.0,0.25,4.0,41.0,9500.0,2314.208069,1682.939354,0.0,12,5591.26,0.3166549220897159,0.7098225123463344,0.3431855781826725,1,0.1921476856393464,42.897727,2
1267.054186,1.0,0.0,0.0,0.0,1253.614385,0.0,0.0,0.0,0.166667,8.0,0.0,1500.0,209.297618,470.721288,0.0,12,0.0,0.0,0.8447027901035314,0.1651844255339649,1,50.79193536708065,1.166667,1
